,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,用水类型,用电类型,燃气价格,别墅类型
2238,['中航国际交流中心 1室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,中航国际交流中心,高新,金融城,1室1厅1厨1卫,低楼层 (共31层),56.42㎡,平层,43.36㎡,塔楼,南,框架结构,精装,三梯九户,有,2021-08-20,商品房,2015-06-26,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
2239,['中航国际交流中心 2室1厅 西'],暂无数据,首付及贷款情况请咨询经纪人,中航国际交流中心,高新,金融城,2室1厅1厨1卫,高楼层 (共31层),80㎡,平层,70㎡,塔楼,西,框架结构,精装,三梯八户,有,2021-07-12,商品房,2015-06-26,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2240,['芳华街25号 2室1厅 西北'],97,11979,芳华街25号,高新,芳草,2室1厅1厨1卫,高楼层 (共7层),80.98㎡,平层,暂无数据,板楼,西北,混合结构,毛坯,一梯三户,无,2021-03-26,商品房,2002-03-27,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2241,['神仙树大院二期 2室2厅 东'],269,29817,神仙树大院二期,高新,神仙树,2室2厅1厨1卫,中楼层 (共16层),90.22㎡,平层,暂无数据,板楼,东,钢混结构,精装,两梯四户,有,2021-03-13,商品房,2017-12-15,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2242,['复地雍湖湾 2室2厅 西'],暂无数据,首付及贷款情况请咨询经纪人,复地雍湖湾,高新,大源,2室2厅1厨1卫,中楼层 (共31层),94.79㎡,平层,暂无数据,板塔结合,西,钢混结构,精装,两梯四户,有,2021-07-05,商品房,2017-09-22,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2243,['芳草东街一号院 2室2厅 南'],105,11792,芳草东街一号院,高新,芳草,2室2厅1厨1卫,中楼层 (共7层),89.05㎡,平层,暂无数据,板楼,南,砖混结构,毛坯,一梯两户,无,2021-08-26,经济适用房,2013-11-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2244,['神仙树馨苑 1室1厅 西北'],93,17906,神仙树馨苑,高新,新北,1室1厅1厨1卫,低楼层 (共23层),51.94㎡,平层,40.89㎡,塔楼,西北,钢混结构,简装,四梯十四户,有,2021-09-08,商品房,2012-08-13,普通住宅,满五年,非共有,"
                                有抵押 10万元 招商 业主自还
                              ",已上传房本照片,,,,
2245,['香榭国际 2室2厅 北'],159,23410,香榭国际,高新,中和,2室2厅1厨1卫,高楼层 (共27层),67.92㎡,平层,暂无数据,板塔结合,北,钢混结构,简装,两梯六户,有,2021-06-19,商品房,2016-06-14,普通住宅,满五年,非共有,"
                                有抵押 33万元 建设银行，有十多万需要客户协助一下 客户偿还
                              ",已上传房本照片,,,,
2246,['城南晶座 3室2厅 北'],223,22652,城南晶座,高新,广都,3室2厅1厨2卫,高楼层 (共33层),98.45㎡,跃层,88㎡,塔楼,北,钢混结构,精装,两梯七户,有,2021-04-05,商品房,2017-08-05,普通住宅,满两年,非共有,"
                                有抵押 70万元 农业银行 业主自还
                              ",已上传房本照片,,,,
2247,['远大都市风景四期 2室1厅 东'],212,28237,远大都市风景四期,高新,远大,2室1厅1厨1卫,高楼层 (共33层),75.08㎡,平层,59.98㎡,板塔结合,东,框架结构,简装,两梯六户,有,2021-07-06,商品房,2012-04-13,普通住宅,满五年,非共有,"
                                有抵押 20万元 建行
                              ",已上传房本照片,,,,
2248,['蒂梵尼TOWN 2室1厅 西南'],206,26001,蒂梵尼TOWN,高新,广都,2室1厅1厨1卫,高楼层 (共33层),79.23㎡,平层,61.92㎡,板塔结合,西南,钢混结构,简装,三梯六户,有,2021-04-10,商品房,2015-11-23,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2249,['中德英伦联邦B区 7室3厅 南'],538,29088,中德英伦联邦B区,高新,中德,7室3厅1厨4卫,高楼层 (共33层),184.96㎡,跃层,暂无数据,板塔结合,南,钢混结构,简装,三梯五户,有,2021-06-28,商品房,2016-10-31,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2250,['紫荆核动力院宿舍 2室1厅 东'],81,12762,紫荆核动力院宿舍,高新,紫荆,2室1厅1厨1卫,高楼层 (共7层),63.47㎡,平层,63.47㎡,板塔结合,东,混合结构,其他,一梯两户,无,2021-03-27,商品房,2000-10-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2251,['紫荆核动力院宿舍 2室1厅 东'],92,14496,紫荆核动力院宿舍,高新,紫荆,2室1厅1厨1卫,中楼层 (共7层),63.47㎡,平层,暂无数据,板塔结合,东,混合结构,简装,一梯两户,无,2021-03-22,商品房,2017-05-11,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
2252,['和贵时代巢 1室0厅 东南'],59.5,15226,和贵时代巢,高新,神仙树,1室0厅1厨1卫,中楼层 (共19层),39.08㎡,平层,暂无数据,板塔结合,东南,框架结构,简装,两梯十一户,有,2021-10-23,商品房,2012-10-24,普通住宅,满五年,非共有,"
                                有抵押 10万元
                              ",已上传房本照片,,,,
2253,['神仙树馨苑 1室1厅 西北'],93,17906,神仙树馨苑,高新,新北,1室1厅1厨1卫,低楼层 (共23层),51.94㎡,平层,40.89㎡,塔楼,西北,钢混结构,简装,四梯十四户,有,2021-09-08,商品房,2012-08-13,普通住宅,满五年,非共有,"
                                有抵押 10万元 招商 业主自还
                              ",已上传房本照片,,,,
2254,['育才竹岛 4室1厅 西北'],280,21110,育才竹岛,高新,远大,4室1厅1厨2卫,中楼层 (共17层),132.64㎡,平层,110.79㎡,塔楼,西北,钢混结构,简装,两梯三户,有,2021-08-11,商品房,2010-08-11,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2255,['天府长城图南多 2室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,天府长城图南多,高新,天府长城,2室1厅1厨1卫,低楼层 (共31层),78.13㎡,平层,62.01㎡,板塔结合,东南,框架结构,其他,三梯六户,有,2021-03-11,商品房,2017-03-12,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2256,['城南晶座 3室2厅 南 北'],213,22533,城南晶座,高新,广都,3室2厅1厨2卫,中楼层 (共25层),94.53㎡,跃层,暂无数据,塔楼,南 北,钢混结构,精装,两梯七户,有,2021-04-07,商品房,2013-07-08,普通住宅,满五年,非共有,"
                                有抵押 33万元 邮政 业主自还
                              ",已上传房本照片,,,,
2257,['中德英伦联邦B区 2室1厅 东北'],201,26704,中德英伦联邦B区,高新,中德,2室1厅1厨1卫,高楼层 (共43层),75.27㎡,平层,暂无数据,板塔结合,东北,钢混结构,简装,三梯八户,有,2021-04-04,商品房,2018-11-07,普通住宅,满两年,非共有,"
                                有抵押 90万元 客户偿还
                              ",已上传房本照片,,,,
2258,['中德英伦联邦B区 2室1厅 北'],247,33620,中德英伦联邦B区,高新,中德,2室1厅1厨1卫,高楼层 (共33层),73.47㎡,平层,暂无数据,板塔结合,北,钢混结构,精装,三梯五户,有,2020-11-10,商品房,2016-07-27,普通住宅,满五年,共有,"
                                有抵押 30万元 工商 业主自还
                              ",已上传房本照片,,,,
2259,['普天小区 2室1厅 南'],95,12353,普天小区,高新,紫荆,2室1厅1厨1卫,高楼层 (共6层),76.91㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯两户,无,2021-04-01,商品房,2018-05-03,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2260,['蒂梵尼TOWN 2室1厅 西南'],206,26001,蒂梵尼TOWN,高新,广都,2室1厅1厨1卫,高楼层 (共33层),79.23㎡,平层,61.92㎡,板塔结合,西南,钢混结构,简装,三梯六户,有,2021-04-10,商品房,2015-11-23,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2261,['中德英伦联邦B区 7室3厅 南'],538,29088,中德英伦联邦B区,高新,中德,7室3厅1厨4卫,高楼层 (共33层),184.96㎡,跃层,暂无数据,板塔结合,南,钢混结构,简装,三梯五户,有,2021-06-28,商品房,2016-10-31,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2262,['南城都汇汇彩园 2室1厅 南'],265,37440,南城都汇汇彩园,高新,市一医院,2室1厅1厨1卫,低楼层 (共22层),70.78㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,2021-07-27,商品房,2019-11-21,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
2263,['华润凤凰城三期 3室1厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,华润凤凰城三期,高新,大源,3室1厅1厨2卫,低楼层 (共32层),106.05㎡,平层,88.85㎡,塔楼,西南,钢混结构,简装,两梯六户,有,2020-07-20,商品房,2016-09-22,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2264,['中铁城锦南汇 2室1厅 西'],180,24450,中铁城锦南汇,高新,中德,2室1厅1厨1卫,高楼层 (共39层),73.62㎡,平层,暂无数据,塔楼,西,钢混结构,简装,两梯六户,有,2021-09-19,商品房,2017-09-19,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2265,['梧桐世家一期 1室1厅 南'],75,15944,梧桐世家一期,高新,芳草,1室1厅1厨1卫,低楼层 (共12层),47.04㎡,平层,40.52㎡,板楼,南,框架结构,简装,一梯六户,有,2021-02-27,商品房,2009-11-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2266,['新园社区 2室2厅 南 北'],85,11487,新园社区,高新,市一医院,2室2厅1厨1卫,高楼层 (共6层),74㎡,平层,暂无数据,板塔结合,南 北,混合结构,精装,一梯四户,暂无数据,2021-01-15,商品房,2010-06-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2267,['金竹苑B区 2室1厅 东'],102,11523,金竹苑B区,高新,神仙树,2室1厅1厨1卫,中楼层 (共7层),88.52㎡,平层,88.52㎡,板楼,东,混合结构,简装,一梯四户,无,2021-02-23,商品房,2010-03-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2268,['城南名著 3室2厅 西'],190,18812,城南名著,高新,广都,3室2厅1厨1卫,中楼层 (共11层),101㎡,平层,80㎡,板塔结合,西,钢混结构,精装,一梯四户,有,2021-03-08,商品房,2007-08-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2269,['南钻威尼斯 2室1厅 东 西'],300,32100,南钻威尼斯,高新,城南宜家,2室1厅1厨2卫,低楼层 (共27层),93.46㎡,平层,74.72㎡,板塔结合,东 西,钢混结构,简装,两梯四户,有,2021-03-19,商品房,2014-12-18,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
2270,['彩世界 2室1厅 南'],120,10200,彩世界,高新,紫荆,2室1厅1厨2卫,高楼层 (共9层),117.65㎡,跃层,暂无数据,板楼,南,框架结构,简装,三梯三十五户,有,2021-09-17,商品房,2003-12-03,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2271,['怡丰花园 3室2厅 东'],160,15891,怡丰花园,高新,中和,3室2厅1厨2卫,高楼层 (共6层),100.69㎡,平层,暂无数据,板楼,东,混合结构,简装,一梯两户,无,2021-07-04,商品房,2005-10-19,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2272,['卡斯摩广场 2室2厅 南'],138,19194,卡斯摩广场,高新,中和,2室2厅1厨1卫,中楼层 (共33层),71.9㎡,平层,54㎡,板塔结合,南,钢混结构,简装,四梯十四户,有,2021-10-10,商品房,2014-09-10,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2273,['新园大道26号院 2室1厅 东'],95,13173,新园大道26号院,高新,金融城,2室1厅1厨1卫,低楼层 (共6层),72.12㎡,平层,暂无数据,板楼,东,钢混结构,其他,一梯四户,暂无数据,2021-10-11,商品房,2016-10-19,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2274,['润莱金座 2室1厅 北'],暂无数据,首付及贷款情况请咨询经纪人,润莱金座,高新,新会展,2室1厅1厨1卫,中楼层 (共19层),63.82㎡,平层,暂无数据,塔楼,北,钢混结构,精装,两梯五户,有,2021-06-19,商品房,2019-07-27,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2275,['翔宇苑一期 2室1厅 东南'],135,13862,翔宇苑一期,高新,紫荆,2室1厅1厨1卫,中楼层 (共7层),97.39㎡,平层,87.09㎡,板楼,东南,混合结构,简装,一梯两户,无,2020-12-22,商品房,2009-07-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2276,['和贵时代巢 1室0厅 东南'],61,13693,和贵时代巢,高新,神仙树,1室0厅1厨1卫,高楼层 (共19层),44.55㎡,平层,33.75㎡,板塔结合,东南,框架结构,简装,两梯十一户,有,2021-05-11,商品房,2007-08-16,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
2277,['蒂梵尼TOWN 2室1厅 南 东南'],230,27812,蒂梵尼TOWN,高新,广都,2室1厅1厨1卫,低楼层 (共25层),82.7㎡,平层,暂无数据,板塔结合,南 东南,钢混结构,精装,两梯五户,有,2021-08-19,商品房,2015-03-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2278,['中德英伦联邦B区 6室2厅 东南'],458,27731,中德英伦联邦B区,高新,中德,6室2厅1厨4卫,高楼层 (共33层),165.16㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,三梯五户,有,2021-03-07,商品房,2017-10-10,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2279,['高盛金融中心 2室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,高盛金融中心,高新,金融城,2室1厅1厨1卫,中楼层 (共38层),86.99㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,2021-01-15,商品房,2018-03-21,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2280,['南城都汇汇彩园 2室1厅 南'],265,37440,南城都汇汇彩园,高新,市一医院,2室1厅1厨1卫,低楼层 (共22层),70.78㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,2021-07-27,商品房,2019-11-21,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
2281,['中铁城锦南汇 2室1厅 西'],180,24450,中铁城锦南汇,高新,中德,2室1厅1厨1卫,高楼层 (共39层),73.62㎡,平层,暂无数据,塔楼,西,钢混结构,简装,两梯六户,有,2021-09-19,商品房,2017-09-19,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2282,['上海花园(高新) 2室1厅 南'],275,25461,上海花园(高新),高新,神仙树,2室1厅1厨1卫,中楼层 (共13层),108.01㎡,平层,89.09㎡,板楼,南,框架结构,精装,两梯三户,有,2020-12-04,商品房,2007-07-02,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2283,['普天小区 2室1厅 南'],95,12353,普天小区,高新,紫荆,2室1厅1厨1卫,高楼层 (共6层),76.91㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯两户,无,2021-04-01,商品房,2018-05-03,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2284,['蒂梵尼TOWN 2室1厅 西南'],206,26001,蒂梵尼TOWN,高新,广都,2室1厅1厨1卫,高楼层 (共33层),79.23㎡,平层,61.92㎡,板塔结合,西南,钢混结构,简装,三梯六户,有,2021-04-10,商品房,2015-11-23,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2285,['华润凤凰城三期 3室1厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,华润凤凰城三期,高新,大源,3室1厅1厨2卫,低楼层 (共32层),106.05㎡,平层,88.85㎡,塔楼,西南,钢混结构,简装,两梯六户,有,2020-07-20,商品房,2016-09-22,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2286,['城南晶座 3室2厅 南 北'],213,22533,城南晶座,高新,广都,3室2厅1厨2卫,中楼层 (共25层),94.53㎡,跃层,暂无数据,塔楼,南 北,钢混结构,精装,两梯七户,有,2021-04-07,商品房,2013-07-08,普通住宅,满五年,非共有,"
                                有抵押 33万元 邮政 业主自还
                              ",已上传房本照片,,,,
2287,['天府长城图南多 2室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,天府长城图南多,高新,天府长城,2室1厅1厨1卫,低楼层 (共31层),78.13㎡,平层,62.01㎡,板塔结合,东南,框架结构,其他,三梯六户,有,2021-03-11,商品房,2017-03-12,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2288,['峰度天下 2室1厅 西'],暂无数据,首付及贷款情况请咨询经纪人,峰度天下,高新,大源,2室1厅1厨1卫,中楼层 (共39层),85.93㎡,平层,暂无数据,板塔结合,西,钢混结构,其他,三梯五户,有,2021-09-02,商品房,2018-11-05,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2289,['沙子堰西巷1号 2室1厅 东南'],63,9727,沙子堰西巷1号,高新,芳草,2室1厅1厨1卫,高楼层 (共7层),64.77㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯四户,无,2021-05-24,商品房,2006-08-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2290,['时代晶科名苑 2室2厅 西'],349,31078,时代晶科名苑,高新,市一医院,2室2厅1厨2卫,中楼层 (共20层),112.3㎡,平层,91.63㎡,板塔结合,西,框架结构,精装,两梯六户,有,2021-05-30,商品房,2010-11-25,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2291,['中铁城锦南汇 2室2厅 南'],182,23340,中铁城锦南汇,高新,中德,2室2厅1厨1卫,高楼层 (共39层),77.98㎡,平层,暂无数据,塔楼,南,钢混结构,毛坯,两梯六户,有,2021-08-30,商品房,2019-04-19,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2292,['凯德世纪名邸 3室2厅 东'],暂无数据,首付及贷款情况请咨询经纪人,凯德世纪名邸,高新,大源,3室2厅1厨1卫,低楼层 (共21层),92.16㎡,平层,75.04㎡,板塔结合,东,钢混结构,简装,两梯六户,有,2021-05-27,商品房,2018-07-13,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
2293,['中国华商金融中心 1室1厅 南'],323,33759,中国华商金融中心,高新,金融城,1室1厅1厨1卫,中楼层 (共42层),95.68㎡,平层,67.83㎡,塔楼,南,框架结构,精装,六梯十户,有,2021-09-29,商品房,2018-03-13,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
2294,['英郡三期 3室2厅 东北'],226,25540,英郡三期,高新,新会展,3室2厅1厨1卫,低楼层 (共33层),88.49㎡,平层,70.22㎡,板塔结合,东北,钢混结构,简装,两梯六户,有,2021-09-24,商品房,2012-10-31,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2295,['融城后街 1室0厅 东南'],53,12395,融城后街,高新,神仙树,1室0厅1厨1卫,低楼层 (共17层),42.76㎡,暂无数据,34.18㎡,板塔结合,东南,框架结构,简装,三梯十二户,有,2021-03-05,商品房,2010-03-04,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2296,['神仙树大院五期 1室1厅 南'],125,20827,神仙树大院五期,高新,神仙树,1室1厅1厨1卫,高楼层 (共18层),60.02㎡,平层,暂无数据,板塔结合,南,框架结构,精装,三梯十五户,有,2021-10-26,商品房,2018-01-25,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2297,['航天城上城 2室2厅 南 北'],暂无数据,首付及贷款情况请咨询经纪人,航天城上城,高新,新会展,2室2厅1厨1卫,低楼层 (共31层),90.13㎡,平层,73.19㎡,塔楼,南 北,钢混结构,其他,两梯五户,有,2021-07-30,商品房,2016-09-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2298,['天鹅湖北苑 1室0厅 北 东北'],86,16781,天鹅湖北苑,高新,新会展,1室0厅1厨1卫,低楼层 (共31层),51.25㎡,平层,36.8㎡,板塔结合,北 东北,框架结构,简装,三梯十四户,有,2021-09-02,商品房,2008-12-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2299,['南城都汇汇翠园一期 2室1厅 南'],302,29822,南城都汇汇翠园一期,高新,市一医院,2室1厅1厨2卫,中楼层 (共16层),101.27㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,两梯四户,有,2020-11-27,商品房,2010-07-30,普通住宅,满五年,非共有,"
                                有抵押 63万元 哈尔滨银行 客户偿还
                              ",已上传房本照片,,,,
2300,['建发翡翠鹭洲 2室1厅 东'],暂无数据,首付及贷款情况请咨询经纪人,建发翡翠鹭洲,高新,大源,2室1厅1厨1卫,中楼层 (共30层),68.72㎡,平层,暂无数据,板塔结合,东,钢混结构,精装,两梯五户,有,2021-04-24,商品房,2018-06-13,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
2301,['好莱坞商业广场 1室1厅 南'],65,9541,好莱坞商业广场,高新,紫荆,1室1厅1厨1卫,中楼层 (共11层),68.13㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,三梯三十九户,有,2021-12-07,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押
                              ",未上传房本照片,,,,
2302,['南城都汇汇彩园 3室2厅 北'],370,35102,南城都汇汇彩园,高新,市一医院,3室2厅1厨2卫,低楼层 (共22层),105.41㎡,平层,88㎡,板塔结合,北,钢混结构,其他,两梯四户,有,2021-01-17,商品房,2019-10-10,普通住宅,满两年,非共有,"
                                有抵押 70万元
                              ",已上传房本照片,,,,
2303,['都城雅颂居 2室2厅 西'],暂无数据,首付及贷款情况请咨询经纪人,都城雅颂居,高新,大源,2室2厅1厨2卫,中楼层 (共24层),91.22㎡,平层,74.64㎡,塔楼,西,钢混结构,精装,两梯五户,有,2021-08-03,商品房,2016-05-06,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2304,['好莱坞商业广场 1室1厅 西'],56,7989,好莱坞商业广场,高新,紫荆,1室1厅1厨1卫,高楼层 (共11层),70.1㎡,平层,暂无数据,板塔结合,西,钢混结构,精装,三梯四十一户,有,2020-12-12,商品房,2007-11-30,普通住宅,满五年,非共有,"
                                有抵押 3万元 中国银行股份有限公司成都武侯支行 业主自还
                              ",已上传房本照片,,,,
2305,['奥克斯广场 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,奥克斯广场,高新,金融城,3室1厅1厨2卫,低楼层 (共30层),125.51㎡,平层,103.76㎡,塔楼,南,钢混结构,简装,两梯四户,有,2021-04-20,商品房,2015-09-09,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
2306,['紫荆核动力院宿舍 2室1厅 南'],88,13969,紫荆核动力院宿舍,高新,紫荆,2室1厅1厨1卫,中楼层 (共7层),63㎡,平层,暂无数据,板塔结合,南,混合结构,其他,一梯两户,无,2021-09-05,商品房,2005-09-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2307,['大有智慧 1室1厅 东'],180,37045,大有智慧,高新,新会展,1室1厅1厨1卫,中楼层 (共31层),48.59㎡,平层,35.28㎡,塔楼,东,钢混结构,精装,三梯十二户,有,2021-11-10,商品房,2018-02-12,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2308,['和贵时代巢 1室0厅 东'],76,16405,和贵时代巢,高新,神仙树,1室0厅1厨1卫,高楼层 (共19层),46.33㎡,平层,35.1㎡,板塔结合,东,框架结构,精装,两梯十一户,有,2021-10-12,商品房,2015-08-10,普通住宅,满五年,共有,"
                                有抵押 5万元 业主自还
                              ",已上传房本照片,,,,
2309,['华润凤凰城一期 2室1厅 东'],暂无数据,首付及贷款情况请咨询经纪人,华润凤凰城一期,高新,大源,2室1厅1厨1卫,中楼层 (共27层),90.1㎡,平层,72.98㎡,板塔结合,东,框架结构,精装,两梯四户,有,2021-07-22,商品房,2016-10-08,普通住宅,满五年,共有,"
                                有抵押 50万元 业主自还
                              ",已上传房本照片,,,,
2310,['美洲花园二期 2室2厅 西南'],125,16002,美洲花园二期,高新,新北,2室2厅1厨1卫,中楼层 (共6层),78.12㎡,错层,69.99㎡,板楼,西南,框架结构,简装,一梯两户,无,2020-08-24,商品房,2006-10-19,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2311,['中德英伦联邦A区 2室1厅 东北'],165,26944,中德英伦联邦A区,高新,中德,2室1厅1厨1卫,高楼层 (共33层),61.24㎡,平层,49.96㎡,板塔结合,东北,钢混结构,精装,三梯八户,有,2021-07-31,商品房,2015-01-15,普通住宅,满五年,非共有,"
                                有抵押 25万元 邮政银行 客户偿还
                              ",已上传房本照片,,,,
2312,['蒂梵尼T公馆 1室1厅 北'],120,23470,蒂梵尼T公馆,高新,广都,1室1厅1厨1卫,中楼层 (共23层),51.13㎡,平层,暂无数据,板塔结合,北,钢混结构,其他,三梯八户,有,2021-11-13,商品房,2018-07-25,普通住宅,满两年,非共有,"
                                有抵押 20万元 客户偿还
                              ",已上传房本照片,,,,
2313,['融城后街 1室0厅 西南'],47,10992,融城后街,高新,神仙树,1室0厅0厨1卫,低楼层 (共17层),42.76㎡,平层,暂无数据,板塔结合,西南,框架结构,精装,三梯十二户,有,2020-11-17,商品房,2016-12-08,普通住宅,满五年,共有,"
                                有抵押 20万元 20 业主自还
                              ",已上传房本照片,,,,
2314,['紫竹苑 4室1厅 南'],196.6,12697,紫竹苑,高新,紫荆,4室1厅1厨2卫,中楼层 (共7层),154.84㎡,平层,暂无数据,板楼,南,框架结构,精装,一梯两户,无,2020-11-12,商品房,2016-07-21,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2315,['四季家园 3室1厅 南'],165,13502,四季家园,高新,紫荆,3室1厅1厨2卫,高楼层 (共7层),122.21㎡,错层,122.21㎡,板楼,南,砖混结构,精装,一梯两户,无,2021-06-13,商品房,2010-10-08,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2316,['金房大榕湾人家 3室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,金房大榕湾人家,高新,金融城,3室2厅1厨2卫,低楼层 (共22层),94.61㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,两梯六户,有,2021-11-03,商品房,2018-11-12,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
2317,['金地天府城 2室2厅 北'],212,24254,金地天府城,高新,广都,2室2厅1厨1卫,中楼层 (共32层),87.41㎡,平层,暂无数据,板塔结合,北,钢混结构,毛坯,三梯六户,有,2021-07-07,商品房,2017-09-21,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
2318,['锦辰佳苑 2室1厅 西南'],145,27442,锦辰佳苑,高新,中和,2室1厅1厨1卫,高楼层 (共25层),52.84㎡,平层,暂无数据,塔楼,西南,钢混结构,精装,两梯六户,有,2021-02-25,商品房,2019-12-18,普通住宅,满两年,非共有,"
                                有抵押 15万元 工商银行川大支行 客户偿还
                              ",已上传房本照片,,,,
